MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201903050700,강남구,0.021,0.026,0.8,0.007,189.0,154.0
201903050600,강남구,0.017,0.03,0.9,0.005,189.0,151.0
201903050500,강남구,0.016,0.032,0.9,0.005,200.0,162.0
201903050400,강남구,0.018,0.031,0.9,0.006,212.0,164.0
201903050300,강남구,0.021,0.03,1.0,0.006,217.0,172.0
201903050200,강남구,0.024,0.031,1.0,0.005,214.0,169.0
201903050100,강남구,0.023,0.035,0.9,0.006,209.0,164.0
201903050000,강남구,0.038,0.027,1.0,0.006,193.0,149.0
201903051500,강남구,0.036,0.036,0.8,0.008,182.0,147.0
201903051400,강남구,0.034,0.034,0.9,0.009,181.0,146.0
201903051300,강남구,0.03,0.034,0.9,0.009,191.0,163.0
201903051200,강남구,0.032,0.028,0.9,0.007,195.0,156.0
201903051100,강남구,0.025,0.032,0.9,0.007,195.0,162.0
201903051000,강남구,0.03,0.025,0.9,0.006,191.0,156.0
201903050900,강남구,0.023,0.028,0.8,0.006,185.0,152.0
201903050800,강남구,0.022,0.028,0.9,0.006,181.0,147.0
201903052300,강남구,0.048,0.014,0.8,0.007,152.0,129.0
201903052200,강남구,0.044,0.019,0.8,0.007,135.0,108.0
201903052100,강남구,0.036,0.028,0.8,0.006,137.0,109.0
201903052000,강남구,0.034,0.033,0.7,0.008,158.0,123.0
201903051900,강남구,0.035,0.033,0.8,0.008,167.0,139.0
201903051800,강남구,0.03,0.038,0.8,0.008,184.0,151.0
201903051700,강남구,0.04,0.035,0.8,0.007,177.0,151.0
201903051600,강남구,0.033,0.043,0.8,0.007,171.0,138.0
201903050700,강동구,0.035,0.025,0.9,0.005,209.0,150.0
201903050600,강동구,0.023,0.034,0.9,0.004,205.0,147.0
201903050500,강동구,0.018,0.038,0.9,0.004,217.0,150.0
201903050400,강동구,0.022,0.037,1.0,0.005,225.0,151.0
201903050300,강동구,0.028,0.034,1.0,0.004,230.0,160.0
201903050200,강동구,0.031,0.035,1.0,0.004,220.0,156.0
201903050100,강동구,0.044,0.03,1.0,0.005,211.0,150.0
201903050000,강동구,0.068,0.015,0.9,0.004,187.0,127.0
201903051500,강동구,0.041,0.041,0.8,0.006,185.0,131.0
201903051400,강동구,0.037,0.042,0.8,0.006,190.0,137.0
201903051300,강동구,0.039,0.037,0.9,0.005,200.0,145.0
201903051200,강동구,0.042,0.031,0.9,0.005,206.0,147.0
201903051100,강동구,0.04,0.029,0.9,0.005,204.0,148.0
201903051000,강동구,0.038,0.027,0.9,0.004,202.0,147.0
201903050900,강동구,0.041,0.021,0.9,0.004,205.0,147.0
201903050800,강동구,0.033,0.028,1.0,0.004,204.0,144.0
201903052300,강동구,0.062,0.015,0.8,0.005,153.0,107.0
201903052200,강동구,0.049,0.026,0.8,0.005,143.0,99.0
201903052100,강동구,0.045,0.032,0.8,0.005,163.0,113.0
201903052000,강동구,0.047,0.033,0.8,0.004,174.0,120.0
201903051900,강동구,0.04,0.04,0.8,0.005,181.0,130.0
201903051800,강동구,0.047,0.037,0.8,0.005,196.0,133.0
201903051700,강동구,0.047,0.042,0.8,0.006,184.0,131.0
201903051600,강동구,0.042,0.042,0.8,0.006,184.0,126.0
201903050700,강북구,0.023,0.024,1.1,0.002,263.0,156.0
201903050600,강북구,0.022,0.025,1.1,0.003,261.0,159.0
201903050500,강북구,0.022,0.026,1.0,0.003,272.0,165.0
201903050400,강북구,0.022,0.028,1.0,0.003,261.0,172.0
201903050300,강북구,0.024,0.031,1.0,0.003,266.0,173.0
201903050200,강북구,0.035,0.029,1.1,0.004,258.0,167.0
201903050100,강북구,0.057,0.015,1.1,0.003,230.0,151.0
201903050000,강북구,0.058,0.017,1.0,0.003,207.0,130.0
201903051500,강북구,0.036,0.048,0.8,0.005,215.0,141.0
201903051400,강북구,0.038,0.045,0.9,0.006,236.0,160.0
201903051300,강북구,0.042,0.038,1.0,0.006,253.0,173.0
201903051200,강북구,0.042,0.033,1.0,0.005,258.0,169.0
201903051100,강북구,0.04,0.03,1.0,0.005,262.0,176.0
201903051000,강북구,0.042,0.023,1.0,0.004,250.0,167.0
201903050900,강북구,0.04,0.021,1.0,0.003,251.0,163.0
201903050800,강북구,0.039,0.013,1.1,0.003,255.0,161.0
201903052300,강북구,0.028,0.037,0.7,0.004,147.0,91.0
201903052200,강북구,0.029,0.043,0.7,0.004,163.0,103.0
201903052100,강북구,0.03,0.04,0.8,0.005,193.0,124.0
201903052000,강북구,0.032,0.043,0.8,0.005,196.0,124.0
201903051900,강북구,0.034,0.046,0.8,0.005,212.0,139.0
201903051800,강북구,0.039,0.045,0.8,0.005,209.0,136.0
201903051700,강북구,0.042,0.049,0.8,0.005,222.0,147.0
201903051600,강북구,0.046,0.044,0.9,0.005,212.0,137.0
201903050700,강서구,0.045,0.019,0.9,0.004,209.0,136.0
201903050600,강서구,0.028,0.036,0.8,0.005,204.0,129.0
201903050500,강서구,0.022,0.041,0.8,0.004,217.0,146.0
201903050400,강서구,0.026,0.037,0.9,0.004,239.0,153.0
201903050300,강서구,0.028,0.037,1.0,0.004,249.0,167.0
201903050200,강서구,0.033,0.036,1.0,0.004,241.0,154.0
201903050100,강서구,0.033,0.04,1.0,0.004,256.0,168.0
201903050000,강서구,0.045,0.035,1.1,0.005,269.0,175.0
201903051500,강서구,0.037,0.064,0.8,0.007,214.0,138.0
201903051400,강서구,0.041,0.053,0.9,0.007,215.0,138.0
201903051300,강서구,0.04,0.046,0.9,0.006,222.0,149.0
201903051200,강서구,0.036,0.043,0.9,0.006,224.0,146.0
201903051100,강서구,0.035,0.04,0.9,0.005,227.0,146.0
201903051000,강서구,0.043,0.031,0.9,0.005,217.0,140.0
201903050900,강서구,0.043,0.028,0.9,0.005,209.0,136.0
201903050800,강서구,0.042,0.026,0.8,0.005,207.0,132.0
201903052300,강서구,0.081,0.003,1.0,0.009,192.0,133.0
201903052200,강서구,0.077,0.005,0.9,0.009,194.0,125.0
201903052100,강서구,0.076,0.01,1.0,0.011,187.0,121.0
201903052000,강서구,0.058,0.028,0.9,0.011,188.0,118.0
201903051900,강서구,0.047,0.043,0.9,0.01,184.0,120.0
201903051800,강서구,0.047,0.045,0.9,0.008,199.0,127.0
201903051700,강서구,0.044,0.049,0.8,0.008,198.0,132.0
201903051600,강서구,0.038,0.062,0.8,0.006,200.0,127.0
201903050700,관악구,0.021,0.037,0.7,0.005,170.0,129.0
201903050600,관악구,0.018,0.039,0.7,0.005,171.0,128.0
201903050500,관악구,0.018,0.038,0.7,0.005,181.0,134.0
201903050400,관악구,0.018,0.039,0.7,0.005,189.0,142.0
201903050300,관악구,0.02,0.039,0.9,0.005,203.0,155.0
201903050200,관악구,0.021,0.041,0.9,0.005,213.0,161.0
201903050100,관악구,0.029,0.039,0.9,0.005,223.0,162.0
201903050000,관악구,0.037,0.035,0.9,0.005,221.0,164.0
201903051500,관악구,0.031,0.055,0.7,0.007,184.0,130.0
201903051400,관악구,0.031,0.05,0.7,0.008,185.0,133.0
201903051300,관악구,0.032,0.044,0.8,0.008,195.0,141.0
201903051200,관악구,0.028,0.042,0.8,0.006,200.0,148.0
201903051100,관악구,0.024,0.043,0.7,0.006,203.0,151.0
201903051000,관악구,0.023,0.041,0.7,0.005,200.0,148.0
201903050900,관악구,0.027,0.035,0.7,0.005,190.0,140.0
